artist|song|youtube_key|spotify_key
High Tension|Primitives||529WpDBA7m6GJjGQA4opFE
Holidays, The|All Time High|vm0GJhDv-E0|77FDrPp0YMGmoOklexhWCQ
Holidays, The|Voices Drifting|g1NoEFk9D8w|4b5COMoiCrbzKioA2aGYul
Holy Ghost!|Dumb Disco Ideas|NuAoGdWBaaY|20bC6PUfDUcrmQajTWk96x
Holy Ghost!|Okay|vmWLpRsny-k|3FWUMAYTCZZTCaPYwjXMLM
Holy Holy|Impossible Like You|dJ8kXQWAh2M|4WuFa6Zu0lgtnE4Xb0LNEv
Horrorshow|Listen Close|P_epd-MeQMc|2WvrKb9ruhfEG914UkyAwv
Horrorshow|Unfair Lottery|zQXov0LQqa0|1rtWwpgFkNTvMMryJELwzt
Horrorshow|Waste Your Time|vQC18z7Hy0w|7x50Tt4KJkTniVHwxarO3q
Horrorshow|Free|qVPxDXthJ2s|1bxIJlTGiNfWz86vQsZ8OQ
Horrorshow|Down the Line (Mana's Song) [feat. Sarah Corry]|Uxlto3UhLFg|5w9uOF8w73F0LxhkIA2UXt
Horrorshow|On The One Hand {Ft. Grieves  Suffa}|m5zelguYBgY|
Horrorshow|Own Backyard {Ft. Jimblah}|Ac-t_sDD720|
Horrorshow|Nice Guys Finish Last {Ft. Joyride}|jzGK0Fok-Fo|
Horrorshow|Take A Walk On The Wild Side/Can I Kick It? {Like A Version}|O1ZUOzcordo|
Horrorshow|Doctor's Orders {Ft. Urthboy  Muph}|3Jyle7UjIZc|
Horrorshow|Dead Star Shine|k0glYW1q_Qo|5AilaL7o639tKjlmV69dnK
Horrorshow|Can't Look Away|2I-j55rJVVg|0hBbjmJPqiEileMWcPljFi
Hot Chip|Dark And Stormy|J4f2el1M-Pw|0rTgjG2R5mdd6N8cHKGsgB
Hot Since 82|Shadows|kznjgYRKLxI|7kAFn0y86z1kjMHdFLLNLZ
Hot Since 82|Chords|Wcq3lNFy3Kw|7w15ajXGvxGdETZnSZU4Ui
How To Destroy Angels|Ice Age|Oq3pDuJeMqQ|25Dis8KrRWr8NpY9263OG5
Hungry Kids Of Hungary|What In The World|uP7wd6JPsPc|4njqMjoAL7YDUZypvYMM8K
Hungry Kids Of Hungary|When Yesterday's Gone|-6Ez7gzyVG4|5TehpS4d4MDpVrTs7HqTuW
Hungry Kids Of Hungary|Memo||4vBZbrEVMXafiNFxHQC0QF
Hungry Kids Of Hungary|Do Or Die|NZ6nl9DvQus|49o5YjeWkQXt7kbXxPt3xA
Hungry Kids Of Hungary|Litter And Sand|avgvCBpLPJI|4oucVyaUj1nwn9iXFxDDzX
Hungry Kids Of Hungary|Someone Else's Fool||1roxzx8mMoBbO2RtkcuWEH
Hungry Kids Of Hungary|Feels Like We Only Go Backwards {Like A Version}|xs0b6Rncro0|
Hurts|Miracle|HrAclaz5GvA|0s28qR4TvOmbHZwKzkeeRj
Hurts|Somebody To Die For|Pt1kc_FniKM|0GDz2tPdh6FbxJxM75SQB4
I Know The Chief|Stay Coloured|daXjQncGQTg|
Iceage|Coalition|coVPmp3lmKk|6TRXFM90vM6ytTrBEkkR6x
Iggy Azalea|Work|_zR6ROjoOX0|1iMq1SKpMAfEDl7yh9g70j
Illy|Youngbloods {Ft. Ahren Stringer}|_at41JJ0dRQ|
Illy|Opening Night|9DQpxggc4go|3wr9C48zyD9cxRpjFQfD4c
Illy|Coming Down {Ft. Hilltop Hoods}|LgLt6TDaQUA|
Illy|Yoyo {Ft. Drapht}|fy70MUYdYN4|
Illy|One For The City {Ft. Thomas Jules}|Z6ujW63TMhk|
Illy|Ausmusic Month Medley {Like A Version}|L13vI3kGMqc|
Illy|Talk {Ft. Kira Piru}|Ce040kYRi04|
Illy|Tightrope|COj8wp7Ls3k|69kz02an0zTBl2NQdshqnB
Illy|On  On|sbwgyHCm_0o|5b2Hj5btVO1WfrezjsuNWT
Illy|No Tomorrow|3bvT_f-ivvY|65Ou1K6A0NMdpC272RvbOK
Imagine Dragons|Radioactive|ktvTqknDobU|4G8gkOterJn0Ywt6uhqbhp
In Hearts Wake|Skydancer|kKUIo_Iky14|3Qb9q1oQoDPIAzWjspf1KG
Internet, The|Dontcha|28JAS1ZUUqw|220qvhBvhFK8CgESBXPC7x
J Cole|Power Trip|7AjD7nKiUQ4|1EbWiEra7ovNsMq3DeLSDy
JAY Z|Picasso Baby|xMG2oNqBy-Y|6DlJZmRXDfHzGzAVo1yjfP
JAY Z|Somewhereinamerica|IjdEQ099zeY|35NjCsajdnNuD3EA2HYplH
JAY Z|Tom Ford|IkgekVh7oKI|6SH8DAlMeXDNe7GnZ3n3mq
JAY Z|Oceans {Ft. Frank Ocean}|RisBBwgkxps|
JAY Z|BBC {Ft. Nas, Justin Timberlake, Beyonce, Swizz Beatz, Pharrell  Timbaland}|wDWzlURg9Ho|
Jack Johnson|I got you|dBWFUVq85gs|12jjuxN1gxlm29cqL5M6MW
Jackie Onassis|Special Occasion|K6vH3evdsxY|3EQA21gNGmLRRUlsQJhjOQ
Jackie Onassis|Smoke Trails|i0rBrJbYnEc|58d5pqhon02fcfSakkvPQi
Jackie Onassis|Juliette|zcf8EzefnuM|4vPZehI2N6IExZfOzb1g2T
Jacob Pearson|Footrprints|3Ur9Dbals8E|
Jae Laffer|Leave A Light On|ZywP8sz3nVY|4VIZ2UeZtK4uaXkLORHJrJ
Jagwar Ma|Let Her Go|bdHTAcK1CYQ|1pqr0aHXnwP3cu9uW5OMOD
Jagwar Ma|Man I Need|K8KCPw9kYpo|13ICesxRObdM6v514fJRQd
Jagwar Ma|That Loneliness|_Tl7kjcQibY|7DJIBfQ5C96pdYjuFDKB58
Jagwar Ma|Uncertainty|JctRAu7RbAA|1v3z2M8JcHNww8rCx9oTx4
Jagwar Ma|Exercise|SN6170iKkak|5zJOlF241WYJgGbawdMM4c
Jagwar Ma|What Love|Lmbv5CnxKYs|0vfc8fWtgUZXzKqgmOlkJI
Jagwar Ma|Come Save Me|pP8k6fmxWe4|1LwxeFBV1dODgamm5MBTrP
Jagwar Ma|Did You Have To|zuPQe9B-pb8|2V4UV8zWGxuHQmha7tDy3K
Jagwar Ma|The Throw|1vU6a7Haw78|5sM1BpuMqlZnAljVF42n9L
Jai Paul|Str8 Outta Mumbai|Em6LN0xvs4k|
Jakarta Criers|Maybe|lLuQbSpjsgc|34qQUlDXRLTZ8t3Kn6ngkU
Jake Bugg|Messed Up Kids|MqvBcl7W1z8|2ZJeRjU4MII0lc0MZYwVrJ
Jake Bugg|Me And You|ri58RGH931M|61BnzR0v8ukQmLhmqONSHO
Jake Bugg|All Your Reasons|1jtbWgeLHgE|3iMn72dlDJXkOOUqVtTuPF
Jake Bugg|Seen It All|_est5zPL6eo|4hB5kfacjhbJeKLU4Dt3oW
Jake Bugg|Slumville Sunrise|p4wTRbW0aos|1DNCLKlBWC4tobduf5xkht
Jake Bugg|Simple Pleasures|wFpx_T6G8Lo|5pPwzDwY2CnVtqpRhbqgkq
Jake Bugg|What Doesn't Kill You|bxjZbFpBpbE|7Drqb732C3YumWxFtKbXpM
Jake Bugg|Kingpin|7xZ3uCSwRAs|4x3QTTYEuMUBsFEhQU5ivC
Jake Bugg|There's A Beast And We All Feed It|A7yhcB8ZXoU|0rjfBS1iRexfeOGO6juL7I
James Blake|I Am Sold|L80Fvg4-Xh8|1Zip7GOkvl2zpXmjvRhhx6
James Blake|Life Round Here|5S6U_krabrk|1rwvcsAKtqUK4aNffC0nvU
James Blake|Overgrown|AlaRjP8pg0Q|1cMCmHWDlcUDeNtox6I0L3
James Blake|Retrograde|6p6PcFFUm5I|6ZEaDwf50SdJzHcVSQx0vL
James Blake|Voyeur|KXc8spJaEFo|1Vocc9Pg89ALQmAXrzdXoU
James Blake|To The Last|DiXTtvSPkCY|67N4STz5lAYuxOgR66oN06
James Blake|Digital Lion|DyWeVWiDnbQ|1otfHLXHeYBw3qLK926rCh
James Blake|Life Round Here (feat. Chance the Rapper)|5S6U_krabrk|
James Blake|Take A Fall For Me {Ft. RZA}|xi5_iYbZjEc|
James Blake  Chance the Rapper|Life Round Here (Remix)|zaL5aMirnt0|
James Vincent Mcmorrow|Cavalier|j0DvjgagJko|0uuLKe9LQ4pamMX7mFVPUF
Janelle Monae|Q.U.E.E.N. {Ft. Erykah Badu}|tEddixS-UoU|
Jaysways|Mirror|6AQo2GBsl40|6DjaUCFd2h5Rj3uvRlotdC
Jenny Broke The Window|Rum 'N' Cola|j_4i_7cZ7oY|2SRCq2MR2uhM2usodqjq9h
Jenny Broke The Window|Ravel|yse7bdrvgtc|4Mrs3k1I5fDfJdUSpwegbi
Jeremy Neale|A Love Affair To Keep You There|efwuybRszZQ|3A61qXjpb64posmetfX0cp
Jeremy Neale|Swing Left|LrXD7JojrQo|1VdfZxHdtLsHpKCJ0gwwI0
Jeremy Neale|In Stranger Times|PRmk8ZmpAUI|1iC3L3uPUT2CJ4ZmfU4NIu
Jezabels, The|The End|XRTwz4Z1_ss|4YecwNzh5Z24fAo18bzDwT
Jimblah|March|Dyq7S7aK3UE|4u1EceWsdXM6mo8OgbCnRN
Jimblah|Fireproof|HIGMPgfEdfU|1feLjYJEUMzojgFHHxIBSB
Jimblah|Resolution {Like A Version}|ls-tNdlVnrY|
Jinja Safari|Plagiarist|ajsUt4oqeww|00ISYPgbq7A2WovxSoqdeU
Jinja Safari|Oh Benzo!|Z6_p4mMA2Jo|4LKFd9HePK30H6ybzc61c9
Jinja Safari|Harrison||7HF7gGKaV9rc2xyl7givYG
Jinja Safari|Apple||21pP3hqOUkuEHO7IWlplBr
Jinja Safari|Dozer|VjckYH4iK8g|5ONFL5mwYGyLkwZIMzLD4f
Jinja Safari|Mombassa On The Line|TXtAGeCTbfg|6UBcrDa0BeucCRxPdmUUbH
Jinja Safari|Just One Thing||7iWwnAokbQdFyhyAKJVXq8
Jinja Safari|West Coast Rock|hQFfDxGtGsk|4y2fpHrqGyiT890QnqKnrF
Joel Fletcher  Savage|Swing|OLq28KCSyho|3I1IXoKkLtoo4m1b89TKyy
Joey Bada$$|My Yout {Ft. Maverick Sabre}|srfbyt2Iu44|
Joey Bada$$|Waves|51e1gIkzHgk|1fb6b2Mas9q2mWxJazzeRI
Joey Bada$$|Word Is Bond|silMYImt_vk|
John Butler Trio|Only One|nEANuKC9mWg|4Hw24Za6ofSauEjjscbSHi
John Grant|Black Belt|Jae0uCGX-qM|7qjHySouuGtRdGkgSABhEz
John Grant|GMF|ekFWPsXXcg0|5clCpitpB5Gi4NTyz0h5Wr
John Newman|Love Me Again|CfihYWRWRTQ|57PjISfyOyDcvTPipz16nf
John Newman|Cheating|i8N6SScXb8M|5Rxvi62PbS8c2QQi5zYzqV
John Steel Singers, The|Everything's A Thread|Rvq6cC0YA3o|15bdQ2KPhZm4f4QiGxh53Q
John Steel Singers, The|Common Thread (Rhythm Of The Week)|hMBdg0jK440|
John Steel Singers, The|Happy Before||2hjSHwGzEIBKdUZ6UmPgej
John Steel Singers, The|There's A Bird||1I5RKtO2Le6oQdjG4hNA5O
John Steel Singers, The|TGI Tuesdays||427SFVJCzvAlLLjcFng4yj
John Steel Singers, The|MJ's On Fire Again||7eIDhxWQdGqyIc1gRZag5v
John Steel Singers, The|The Marksman||5PVPF15sN6udg8omh2nPkZ
John Steel Singers, The|State Of Unrest|gqanG5qPCiE|2ceAz55VZfcKEqMcpvI07u
Jon Hopkins|Breathe This Air {Ft. Purity Ring}|CPmucPjFulI|
Jonwayne|The Come Up Pt. 1 {Ft. Scoop DeVille}|RgdBTpsDF9c|
Jose Gonzalez|Teardrop|9B-h1EEsKDA|1cTmlIavpTMpGewqlvddOI
Josh Pyke|Leeward Side|LUemKLtbHxk|3uZJu6FiVyw8lG6Yn2eZ3K
Joyride|Pretend (Cecilia)|mrOeX56ArUk|
Juan Maclean, The|Feel Like Movin'|sUnMmUwsG0g|4Uo0AHNQT3i1tEYVktK3Xx
Jungle Giants, The|Got Nothing To Lose|e4_kfb1iW2k|
Jungle Giants, The|I Am What You Want Me To Be|Q33YIyslOgU|1plgcGHP0Y6BkX1dBzf7VO
Jungle Giants, The|A Pair Of Lovers||
Jungle Giants, The|Domesticated Man|hwwG_z8BXHE|
Jungle Giants, The|Come And Be Alone With Me|JgLJmpfngmo|
Jungle Giants, The|Anywhere Else|NWertJmoLrg|
Jungle Giants, The|Buddy Holly {Like A Version}|LvK50GJMqz0|
Jungle Giants, The|Skin To Bone|wlSVttHQP1I|4tnoiU12AhyJMj72boLYMn
Junip|Your Life Your Call|DYvKXVoAXmg|7aCJrnOwRotCETxb6OscSR
Just Blaze  Baauer|Higher {Ft. JAY Z}|qLCeO2uIj1g|
Justin Timberlake|Suit and tie|IsUsVbTj2AY|6vt0I1cw1YmAIKDJvHVIM5
Justin Timberlake|Mirrors|uuZE_IRwLNI|4rHZZAmHpZrA3iH5zx8frV
K. Flay|Hail Mary {Ft. Danny Brown}|69LiGi9UL7M|
Kanye West|Hold My Liquor {Ft. Chief Keef  Justin Vernon}|PRwQzP5FaIo|
Kanye West|Guilt Trip|VzbIAfh43Hg|5nPOM0nFRAJ3XI8xCxNAzO
Kanye West|Black Skinhead|YLx11xq6X7Q|1ce3DvvGQn6hY2LMGMLCr5
Kanye West|Bound 2|BBAtAM7vtgc|3sNVsP50132BTNlImLx70i
Kanye West|I'm In It|CPyKAmKxOAw|52NmkyHsGsHGb1UX8fTkMg
Kanye West|On Sight|xnrLXDYnS6c|1gqkRc9WtOpnGIqxf2Hvzr
Kanye West|I Am A God|ViGNBLQpGWE|0HMCdlOPJkAGlB0MlSWIcO
Kanye West|Blood On The Leaves|D0QcxWPB59o|42GcjriRK6srwHkfbkBqVl
Kanye West|New Slaves|dT3swdCJrrg|4cAgkb0ifwn0FSHGXnr4F6
Kanye West|Send It Up|JYzG4nIuT7I|3RKblQNJs8HPvWBgXmq6nn
Kanye West, God|I Am A God|ViGNBLQpGWE|0HMCdlOPJkAGlB0MlSWIcO
Karnivool|The Last Few|5lzdZxx1Cw4|3fxTqIiGX69QEkQajcRlfg
Karnivool|We Are|V_E5ae9ZTwk|2QHFKUUzNt22DluwAIU87F
Karnivool|Nachash|vRlm66Zj9Cg|3toiHXVGVphQBuTtpkTDZ5
Karnivool|A.M. War|6wz5U0QkNtw|07y7NmHl9ez37luZJfs7UZ
Karnivool|Aeons|2TKC3jW6fzk|1Ty15NinVxU6sJkfAGv2OV
Karnivool|Eidolon|q_XQSdf8GH4|6n6yXgDpF8BLuLwgYOBin4
Karnivool|The Refusal|Cjacfhkt25c|41QhzR61INKz8aGOIbrWxc
Katy B|5AM|VDE2OMZtExY|2awQ22GH7mQ6oKDy80t2w5
Kaytranada|Free Things In Life|19adUYWbJq4|6gfQ9ZuyF8DzDoGqjgZND8
Kelela|Enemy|5aFrXi5cYKE|2r1LT8M4tbiDwqOJj47DGZ
Kelis|Jerk Ribs||
Kendrick Lamar|Swimming Pools|8-ejyHzz3XE|7frWizM5FgJkaUl1rXhVtO
Kid Cudi|King Wizard|FmvU3urYQgI|3KxG3nRvk8ipJ8DQ9MpMqV
Kid Cudi|Immortal|KrbyNGVvgqY|2UHwwSu0sNTru3XUmsQy05
Kid Cudi|Mad Solar|XJY52uK9Do0|1HwaQ9vUA8nUvR2i2TFRiy
Kid Cudi|Brothers {Ft. King Chip  A$Ap Rocky}|JA5DZqwEHeI|
Kid Cudi|Young Lady {Ft. Father John Misty}|claBz9TGK98|
Kieran Ryan|Red-Eyed Birds|CasqA4-TZoo|0lGgAEJZJTtqRCMcpyySfj
King|It Goes Around|DSYgB8b657Y|5whc55da1BMYHfcZS6PvJP
King Gizzard And The Lizard Wizard|30 Past 7|j7EU7GVjyRA|1IaYTOQ04v98N9rvraH2KD
King Gizzard And The Lizard Wizard|Head On/ Pill|23vVIgTMZFU|5jQvjcqNIw7cgiXVj29oEI
King Gizzard And The Lizard Wizard|God Is Calling Me Back Home|2oPzcrMlAaA|5H07Ze9tZisDu3NY2wfjNv
King Gizzard And The Lizard Wizard|Mystery Jack|koK_cRo25WE|7pzV2dFW378rJFO5fFBhhN
King Krule|Neptune Estate|wQf3A2ohX7c|0V1QOLJFWimtf6eJvSYEHO
King Krule|Borderline|_1z2Ww5roHY|
King Krule|Baby Blue|TvP7sZWvyrg|1jhtxc7ON8ZzgvWGPwWXUN
King Krule|Easy Easy|hRzlbh4or3c|08ZsI74y3P6mQw8En1c6tQ
Kings At Heart|Winter Chill|a921mx9apFw|4mwrdVezam7DTOVzxMsXHl
Kings At Heart|Parting|9SBbpTnUegM|20BqcrEpKO4YqJa90EI9Xc
Kings Of Leon|Supersoaker|izzY55ACUQo|4cQIbDqCZrHknxlDUjRHZ0
Kings Of Leon|Comeback Story|_ui45mtL7hg|0vsuDbZZ7llAd299f0xxc3
Kingswood|Sucker Punch|AjxMCW2GXPM|2ekVZRMhksItAi3CTjk4ds
Kingswood|Wolf {Like A Version}|1PF0cO_loak|
Kingswood|Ohio|lHjnOlQQ49U|4Dq1fIpmWZXaPoCRw06eVU
Kirin J Callinan|Victoria M|-Pb0HJPS9EI|0GItw5ALZ2SJ9D9GV9KGG2
Kirin J Callinan|Embracism|Q_gtwhDklaQ|0GItw5ALZ2SJ9D9GV9KGG2
Kite String Tangle, The|Given The Chance|6qBwQtTHu4g|4vZEMpNTGu9geEUfR4S5wi
Kitty|Scout Finch Bitch (feat. Antwon)|0UicCSkTo-4|
Knife Party|Edm Death Machine|88tUS0tZ4gg|6iBzUjscIAeQ2vKV67UuZM
Knife, The|Full Of Fire|DoH6k6eIUS4|5IoLwIo6AQNR3nCbTlwyCD
Knife, The|A Tooth For An Eye|W10F0ezCTIQ|6jgeRCFJcKbdMHthT7zODh
Kongos|Come with me now|Gz2GVlQkn4Q|39q5oVF9UUCmaWmIpTqdQA
Kongos|I'm only joking|3Ip1irYWXck|3Z2GSRHCnVhGOQk7hbmZLu
Kurt Vile|Never Run Away|yq5sb6_W4LU|2qxDVthzyNA2rbGuOCaNBK
Kurt Vile|Air Bud|OJTVk3Aq6k4|0ZtcGbGQKpd7CEDJKFrxzD
Kurt Vile|Shame Chamber|AQIQRLqzJY8|4qAXKXL15atSboqmY5JNRS
Kvelertak|Bruane Brenn|DbrtS8E0kpY|2FDbtVfQbKlrYLg57ttPQv
Kwes|36|9wwTsPqJ4W0|5ZW3FDjpA9loTvj846rM4k
L D R U|The Tropics|VrqL0NXAZ_8|58LEIrU2Kd5MSUteR4mxYe
L-Fresh The Lion|One|2QHJRTPDMxs|4U2o7DGwRSrqBMInkhYyz3
Lana Del Ray|Young  Beautiful|o_1aF54DO60|3BpD8m5Yo0BIfD3k1JLYqJ
Lana Del Rey|Young  Beautiful|o_1aF54DO60|2nMeu6UenVvwUktBCpLMK9
Lana Del Rey|Summertime Sadness (Cedric Gervais Remix)|XPbN2pQXe1o|6D5pfooPP6hi99RaXjkDsP
Lana Del Rey|Young And Beautiful|o_1aF54DO60|2nMeu6UenVvwUktBCpLMK9
Lana Del Rey, Cedric Gervais|Summertime Sadness [Lana Del Rey vs. Cedric Gervais] (Cedric Gervais Remix / Radio Edit)|o9ktYw5cFq8|6D5pfooPP6hi99RaXjkDsP
Larry Gus|The Night Patrols (A Man Asleep)|CfmA6tNGUqI|6RSzrOLFRRYXNFtdFE9MNS
Last Dinosaurs|Andy|VR9LEqq6kYc|3HjWpZBEdckoNC2KqJM3A8
Laura Marling|Where Can I Go?|hyQPQvLLxag|0eBWCKd03aFxbKpoPfKNvS
Laura Marling|Master Hunter|fO2gm29rI7E|2OqnctQz4VZpk8wcb9TPp4
Lazy Calm, The|Paper Dreams|vEmiDWNp5KE|2lP0eoGtJ1u6F4qmYqXwBh
Leeches|Cracked and broken|j6s3LHX25qc|3aGs78bXi0eBf9Hj8l83HE
Lemaitre|Continuum|skLfWOMaN1s|6n736rCLDV2Jt03fneLgFm
Lester The Fierce|Howl|VaqBt3_J0yA|1aurjvReI7v65vYLXY2UAO
Letlive.|Younger|KADLiArokIA|1TpjA2UAK7ktNgLk5frb6u
Letlive.|Banshee (Ghost Fame)|3wnxFJUZtp4|4GKs3lFjiy6emX9GWmTWVE
Leura|Drifter|diIRWFwBBPU|0EgW9YeoDolYUwpXaSZOxT
Like Thieves|Echoes Of Time|7jo1qKJQqwA|5QOiiKMqkQCdE6tblpf4aD
Like Thieves|Killing Reason|oeDiLINi6kw|7aliLZQB0mTdar0nz7HE7K
Lily Allen|Hard Out Here|E0CazRHB0so|3U3BXlwNTkCx7lW9m1H9RY
Little Big|Every Day I'm Drinking|/results?search_query=Everyday+I%27m+Drinking+Little+Big|2jGZHP2ThHkZ55MmXTAr1i
Little Green Cars|To The Last {Like A Version}|iTjX3aspPYI|
Little Green Cars|Harper Lee|cHwMDr6dMHI|4MfmlkRKhlREunOHnasUhm
Little May|Hide|w7Mj08UP7Yw|3gwZn4upefqB6hyM2aTvnA
Little Odessa|All Night|j53bgxuM-kU|1GmH5RUTys3Jv25EgdbDXb
Little Scout|March Over To Me|f0w8UfaxvV0|1iY04XtwhflTbfUZnJu4NE
Lo-Fang|Look Away|7KJ8sGbosD8|
Local Natives|Colombia|hMWEwXilWhA|1kvqzClcahvD6aAht8VCjx
Local Natives|Heavy Feet|h2zWfxW60z0|0BmNElDPN8uGmJtCwPY5fH
London Grammar|Interlude (Live)|7eNA90LlxmY|6WfW2T5W6A4uZ8B5Y1RZAS
London Grammar|Metal  Dust|as5FZJI6xJU|0Zte5xktqSMBCRMe9k7Mf3
London Grammar|Shyer|zWlswEkL7mI|6e6KzXRSr45oPtrQtVeuHl
London Grammar|Flickers|6gY-zk4NEs8|5A0cErSWV0CmH6gRctaLuU
London Grammar|Stay Awake|vEEHMl-R1EA|0xmkXToBoAVqUVxM9h1QNQ
London Grammar|Wasting My Young Years|pkeDBwsIaZw|6PmAEETtVYKlFy26KKpXXZ
London Grammar|Nightcall|JPLGR6lTaHI|47LHkzmcY4vnx69offVQ2Q
London Grammar|Hey Now|MTvHcQmKUpU|0vhmDFxgZQGq2EG3SvDMKG
London Grammar|Strong|6drfp_3823I|7LA5YZPyUAxk8ZrmPas1yV
Loon Lake|Carolina|nKbtu6oieA4|5ijn5iDLIj38jSnrZ8fOdd
Loon Lake|City Lights|nN8eNa7a5YY|596xtXCTXaL5qRPuN3aHO2
Loon Lake|On Fire|9CLHwwDNF7c|5vjVDoY3VEXmsTXggZkhDr
Loose Change|Shoosh!|CPKy0lkIAvU|1Zd0zRRskBGm7M8WZm5o5B
Lorde|Team|f2JuxM-snGc|3G6hD9B2ZHOsgf4WfNu7X1
Lorde|Buzzcut Season|pstVCGyaUBM|51QEyJI5M7uyd8DOh9tqQY
Lorde|Tennis Court|D8Ymd-OCucs|74fpNVAJrKGQuqHETi4WSt
Lorde|Bravado|dpapgTL7Mnw|4LyayEtnon3IDPHP6NoIjH
Lorde|Still Sane|5nbvgXXv3OQ|5TRZnGsX49uCZkXxIbD7Ru
Lorde|White Teeth Teens|qD_PyhJehjA|35kahykNu00FPysz3C2euR
Lorde|A World Alone|eWUnVyO1Klk|55N0YHhO55Q1lWsc4dDPcI
Lorde|Ribs|4qaeoz_7cyE|2MvvoeRt8NcOXWESkxWn3g
Lorde|Glory And Gore|sOks2HArHf0|60jI0JgMLLj1VggHJVhtRs
Lorde|400 Lux|PRfpZm7Sja8|6rjtB7KSIiJ6v9vrACMlqF
Lorde|Royals|nlcIKh6sBtc|5YNFRKdTj5JG18ZWNDPDnD
Lorde|The Love Club|Ca50eYQR58Q|4jiPmKPLym7K90mrSqiJps
Louis London|We're Not Alone||2dy9leQbXvMdeLATlPIdiO
Love Junkies, The|Baby, Come Home|oLyysUgwOVs|4XnyqYMa2z60icLaS5or2N
Luke Million|Midnight|leT4_neGEdU|2a8e5nyBunGBedUSxNbCmz
Lumineers, The|This Must Be The Place (Naive Melody) {Like A Version}|Qz4HTEHW4iE|
Lunatics On Pogosticks|Blood Clot|9dlPJ6NBimg|
Lunatics On Pogosticks|Picasso's Saddest Love|qluqh7Wy1z0|
Lurch  Chief|We Are The Same|XQ409diYb90|4hCJ3vFAJEejCvFDugRdFr
Lurch  Chief|On Your Own|J0oI73N1dv0|54G0wapn1w9NzgqKajIc5f
Lxury|J.A.W.S.|BpO_7rqT3Ag|
M.I.A.|Y.A.L.A.|r4VQoP2_eL4|12tA6w3I4PLAHunawPPfTW
M.I.A.|Bring The Noize|cCkIYkaLBGs|2amDoUZnXEXVz10HSalMce
M.I.A.|Matangi|mTOADPPywq8|6MmnK5AF4N0jZVCLFWhgso
MGMT|Your Life Is A Lie|Cye-1RP5jso|1Y0A19iA6ZuNR0lxzBQ0pY
MGMT|Alien Days|QBu_bzxvgdI|33rOTAUrmU6RTu3WsJLp5Q
MO|Never Wanna Know|FRIIHEndqbE|37GF2hoWCCGUI2naw2ZVZw
MS MR|Dance Yrself Clean {Like A Version}|6sGyi82WDcY|
MS MR|Hurricane|7sj684zcmzw|35aNHKBZWXXbL9KQK7O5Nk
MS MR|Fantasy|DE5DXUfX0cc|4Tumt07EyqqtHdv8ROUV9F
MS MR|Head Is Not My Home|pKRfqQI3FJc|1NNNnKb26B6Efm0mGWB7dL
MT|Alpha Romeo|36K2FPtgrtQ|4BnKpo7EUXhk0rMSFwa02O
MT Warning|Forward Miles|KhJFpDVfKeA|6tlKoYn3OxX3UB5BUHZtkE
MT Warning|Midnight Dawn||
MTNS|Lost Track Of Time|M_ZI4y2F_uo|2RHeQtXhT34YkeCMF2Z19u
Mac Demarco|Freaking Out The Neighborhood|MeRIAew8eXc|25SJaCCPiosugnlY53VhRG
Mac Miller|S.D.S.|jj4csT4eviU|5PlRnDJIGpsik3ne4dRW82
Machine Translations|Broken Arrows|sa0CLA0Sz0M|4GlFi3Nvfjd3fqR9NxU5bE
Madeon|Technicolor|Vois0RMtPHE|2iBd9SGAYUilcHrsxSE6w0
Majical Cloudz|I Do Sing For You|S_Ki8vtmgXM|5cJaggb1MNrMQzSPkGoAge
Major Lazer|Bubble Butt {Ft. Bruno Mars, Tyga  Mystic}|hR-NXv5Tma0|
Major Lazer|Jet Blue Jet {Ft. Leftside, GTA, Razz  Biggy}|Wha1sKumYQ4|
Major Lazer|Get Free (Ft. Amber of The Dirty Projectors)|ytIfSuy_mOA|
Major Lazer|Mashup The Dance {Ft. The Partysquad  Ward 21}|gy6ZMaJyxcc|
Major Lazer|Wind Up {Ft. Elephant Man  Opal}|BnkDP14N4nA|
Major Lazer|Scare Me {Ft. Peaches  Timberlee}|6EiBJPMIn8M|
Major Lazer|Jessica {Ft. Ezra Koenig Of Vampire Weekend}|uXMeRUQmYoM|
Major Lazer|You're No Good {Ft. Santigold, Vybz Kartel, Danielle Haim  Yasmin}|XYkqm8hHAwE|
Major Lazer|Watch Out For This (Bumaye) {Ft. Busy Signal, The Flexican  FS Green}|n4ZIPIwGkGk|
Major Lazer|Playground {Ft. Bugle  Arama}|BareJqbEBao|
Major Lazer|Keep Cool {Ft. Shaggy  Wynter Gordon}|EQoUQUAf5cM|
Major Lazer|Watch Out For This [Bumaye] [feat. Busy Signal, The Flexican  FS Green]|n4ZIPIwGkGk|0TZLD473Rb1gKbv3xsDx5A
Major Leagues|Endless Drain|vrtCxZChg1U|704iEYvxuarQdrsoCp4Vry
Manic Street Preachers|Show Me The Wonder|J9L-jyFEsK4|3Vf88PGkMxy2lWszTd3wk2
Manic Street Preachers|Rewind The Film|PwwtOd3pMlk|7ynvXCLdbzFfeOsyx2URX9
Manic Street Preachers|This Sullen Welsh Heart|EgMp1FspLdI|7ynvXCLdbzFfeOsyx2URX9
Manic Street Preachers|Anthem For A Lost Cause|NQiGseawtSg|5DLWJSfmBKZ6iRPXQGK7Fx
